loan_id,origination_date,year,month,quarter,tranche,vehicle_type,credit_band,fico_score,original_balance,term_months,annual_rate,monthly_payment,charged_off,charge_off_month,charge_off_balance,recovery,deficiency_paid,net_loss
AL013159,2009-09-01,2009,9,3,2009-Q3,Used,Prime,697,12000.0,48,0.0744,289.81,False,,,,False,0.0
AL013160,2009-09-01,2009,9,3,2009-Q3,Used,Super Prime,772,8700.0,48,0.0557,202.61,False,,,,False,0.0
AL013161,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,662,11700.0,48,0.0954,294.16,True,7.0,10468.86,3812.26,False,6656.6
AL013162,2009-09-01,2009,9,3,2009-Q3,Used,Prime,714,9700.0,48,0.0666,230.75,False,,,,False,0.0
AL013163,2009-09-01,2009,9,3,2009-Q3,Used,Prime,693,14300.0,48,0.0709,343.03,False,,,,False,0.0
AL013164,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,658,10400.0,48,0.0961,261.83,False,,,,False,0.0
AL013165,2009-09-01,2009,9,3,2009-Q3,Used,Subprime,633,14500.0,48,0.1396,395.94,False,,,,False,0.0
AL013166,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,658,11300.0,48,0.1005,286.87,False,,,,False,0.0
AL013167,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,647,16700.0,48,0.0916,416.85,True,18.0,11468.46,4382.88,False,7085.58
AL013168,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,677,14600.0,48,0.0958,367.36,False,,,,False,0.0
AL013169,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,674,7000.0,36,0.0889,222.24,False,,,,False,0.0
AL013170,2009-09-01,2009,9,3,2009-Q3,Used,Prime,705,13100.0,48,0.0722,315.03,False,,,,False,0.0
AL013171,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,660,7300.0,48,0.099,184.8,True,15.0,5459.32,2424.03,False,3035.29
AL013172,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,647,12900.0,60,0.0973,272.38,False,,,,False,0.0
AL013173,2009-09-01,2009,9,3,2009-Q3,Used,Subprime,596,10600.0,60,0.1381,245.6,True,8.0,9704.26,3692.1,False,6012.16
AL013174,2009-09-01,2009,9,3,2009-Q3,Used,Super Prime,831,13600.0,48,0.0468,311.23,False,,,,False,0.0
AL013175,2009-09-01,2009,9,3,2009-Q3,Used,Prime,699,15900.0,36,0.0809,498.91,False,,,,False,0.0
AL013176,2009-09-01,2009,9,3,2009-Q3,Used,Prime,710,16600.0,48,0.0704,397.82,False,,,,False,0.0
AL013177,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,677,14500.0,48,0.1063,372.16,False,,,,False,0.0
AL013178,2009-09-01,2009,9,3,2009-Q3,Used,Prime,681,10100.0,36,0.0704,312.04,False,,,,False,0.0
AL013179,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,657,11500.0,48,0.0907,286.56,False,,,,False,0.0
AL013180,2009-09-01,2009,9,3,2009-Q3,Used,Subprime,589,17500.0,48,0.1432,481.03,False,,,,False,0.0
AL013181,2009-09-01,2009,9,3,2009-Q3,Used,Super Prime,796,9600.0,48,0.0672,228.64,False,,,,False,0.0
AL013182,2009-09-01,2009,9,3,2009-Q3,Used,Prime,693,9400.0,60,0.0682,185.33,False,,,,False,0.0
AL013183,2009-09-01,2009,9,3,2009-Q3,Used,Prime,716,18700.0,36,0.0702,577.57,False,,,,False,0.0
AL013184,2009-09-01,2009,9,3,2009-Q3,Used,Subprime,592,18200.0,48,0.1398,497.16,False,,,,False,0.0
AL013185,2009-09-01,2009,9,3,2009-Q3,Used,Prime,717,12200.0,48,0.0793,297.44,False,,,,False,0.0
AL013186,2009-09-01,2009,9,3,2009-Q3,Used,Subprime,627,14400.0,48,0.1271,384.25,False,,,,False,0.0
AL013187,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,670,16600.0,48,0.094,416.25,False,,,,False,0.0
AL013188,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,655,9800.0,48,0.0881,242.99,False,,,,False,0.0
AL013189,2009-09-01,2009,9,3,2009-Q3,Used,Prime,680,14200.0,48,0.0826,348.4,False,,,,False,0.0
AL013190,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,644,10300.0,48,0.1069,264.66,False,,,,False,0.0
AL013191,2009-09-01,2009,9,3,2009-Q3,Used,Prime,685,16600.0,48,0.0873,410.97,False,,,,False,0.0
AL013192,2009-09-01,2009,9,3,2009-Q3,Used,Prime,702,12500.0,60,0.0732,249.41,False,,,,False,0.0
AL013193,2009-09-01,2009,9,3,2009-Q3,Used,Prime,707,7800.0,48,0.0743,188.34,False,,,,False,0.0
AL013194,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,670,14000.0,36,0.0922,446.63,False,,,,False,0.0
AL013195,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,676,14800.0,48,0.0932,370.55,False,,,,False,0.0
AL013196,2009-09-01,2009,9,3,2009-Q3,Used,Prime,709,12300.0,36,0.0807,385.83,False,,,,False,0.0
AL013197,2009-09-01,2009,9,3,2009-Q3,Used,Prime,704,15300.0,60,0.0879,316.05,False,,,,False,0.0
AL013198,2009-09-01,2009,9,3,2009-Q3,Used,Super Prime,813,12700.0,48,0.0631,300.07,False,,,,False,0.0
AL013199,2009-09-01,2009,9,3,2009-Q3,Used,Near Prime,670,9900.0,36,0.0965,317.82,True,13.0,6911.62,2756.92,False,4154.7
AL013200,2009-09-01,2009,9,3,2009-Q3,Used,Prime,684,14600.0,60,0.0737,291.65,False,,,,False,0.0
AL013201,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,659,23400.0,48,0.0914,583.87,False,,,,False,0.0
AL013202,2009-10-01,2009,10,4,2009-Q4,New,Prime,702,25100.0,48,0.0684,599.19,False,,,,False,0.0
AL013203,2009-10-01,2009,10,4,2009-Q4,New,Prime,686,23700.0,48,0.0761,574.26,False,,,,False,0.0
AL013204,2009-10-01,2009,10,4,2009-Q4,New,Subprime,581,27800.0,48,0.1329,749.81,True,13.0,22161.62,16799.13,True,5362.49
AL013205,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,643,25300.0,48,0.103,645.32,False,,,,False,0.0
AL013206,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,760,22000.0,48,0.0645,521.22,False,,,,False,0.0
AL013207,2009-10-01,2009,10,4,2009-Q4,New,Prime,719,24800.0,48,0.0808,606.37,False,,,,False,0.0
AL013208,2009-10-01,2009,10,4,2009-Q4,New,Prime,717,27500.0,36,0.0725,852.27,True,32.0,4185.17,2160.33,False,2024.84
AL013209,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,768,24300.0,48,0.0601,570.8,False,,,,False,0.0
AL013210,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,662,29400.0,48,0.0878,728.55,False,,,,False,0.0
AL013211,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,662,14700.0,48,0.0927,367.7,False,,,,False,0.0
AL013212,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,640,23100.0,48,0.0978,583.44,False,,,,False,0.0
AL013213,2009-10-01,2009,10,4,2009-Q4,New,Prime,702,22400.0,60,0.0798,453.98,False,,,,False,0.0
AL013214,2009-10-01,2009,10,4,2009-Q4,New,Prime,718,22300.0,48,0.0789,543.26,True,8.0,19468.19,14534.7,True,4933.49
AL013215,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,657,28400.0,36,0.1019,918.92,False,,,,False,0.0
AL013216,2009-10-01,2009,10,4,2009-Q4,New,Prime,688,30500.0,48,0.0708,731.49,False,,,,False,0.0
AL013217,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,772,19800.0,48,0.0631,467.82,False,,,,False,0.0
AL013218,2009-10-01,2009,10,4,2009-Q4,New,Subprime,613,27900.0,48,0.1262,743.24,False,,,,False,0.0
AL013219,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,647,28200.0,48,0.0897,701.36,False,,,,False,0.0
AL013220,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,667,24600.0,60,0.0966,518.57,False,,,,False,0.0
AL013221,2009-10-01,2009,10,4,2009-Q4,New,Prime,704,16600.0,36,0.0745,515.98,False,,,,False,0.0
AL013222,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,827,28900.0,36,0.059,877.89,False,,,,False,0.0
AL013223,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,758,23800.0,48,0.064,563.32,False,,,,False,0.0
AL013224,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,644,25100.0,48,0.0972,633.23,False,,,,False,0.0
AL013225,2009-10-01,2009,10,4,2009-Q4,New,Subprime,613,23400.0,48,0.1345,633.0,False,,,,False,0.0
AL013226,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,653,17700.0,48,0.0912,441.47,False,,,,False,0.0
AL013227,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,661,18800.0,48,0.0929,470.43,False,,,,False,0.0
AL013228,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,774,27200.0,48,0.058,636.3,False,,,,False,0.0
AL013229,2009-10-01,2009,10,4,2009-Q4,New,Prime,706,16300.0,48,0.0784,396.71,False,,,,False,0.0
AL013230,2009-10-01,2009,10,4,2009-Q4,New,Subprime,601,29400.0,48,0.1373,799.42,False,,,,False,0.0
AL013231,2009-10-01,2009,10,4,2009-Q4,New,Prime,684,29100.0,48,0.0676,693.6,False,,,,False,0.0
AL013232,2009-10-01,2009,10,4,2009-Q4,New,Prime,719,32200.0,48,0.0839,792.0,False,,,,False,0.0
AL013233,2009-10-01,2009,10,4,2009-Q4,New,Prime,716,18500.0,48,0.0809,452.42,False,,,,False,0.0
AL013234,2009-10-01,2009,10,4,2009-Q4,New,Subprime,633,24200.0,48,0.1318,651.39,False,,,,False,0.0
AL013235,2009-10-01,2009,10,4,2009-Q4,New,Prime,717,29500.0,48,0.0778,717.14,False,,,,False,0.0
AL013236,2009-10-01,2009,10,4,2009-Q4,New,Subprime,608,34600.0,48,0.1402,945.84,False,,,,False,0.0
AL013237,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,649,26800.0,48,0.0972,676.12,False,,,,False,0.0
AL013238,2009-10-01,2009,10,4,2009-Q4,New,Prime,711,23700.0,48,0.0689,566.32,False,,,,False,0.0
AL013239,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,815,34100.0,48,0.0603,801.31,False,,,,False,0.0
AL013240,2009-10-01,2009,10,4,2009-Q4,New,Prime,686,27700.0,48,0.08,676.24,False,,,,False,0.0
AL013241,2009-10-01,2009,10,4,2009-Q4,New,Subprime,612,32400.0,48,0.1297,868.73,False,,,,False,0.0
AL013242,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,836,22600.0,36,0.0569,684.37,False,,,,False,0.0
AL013243,2009-10-01,2009,10,4,2009-Q4,New,Subprime,625,28000.0,48,0.1297,750.75,False,,,,False,0.0
AL013244,2009-10-01,2009,10,4,2009-Q4,New,Subprime,616,23600.0,48,0.1378,642.3,False,,,,False,0.0
AL013245,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,674,20400.0,48,0.0954,512.9,False,,,,False,0.0
AL013246,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,808,33900.0,48,0.0517,783.31,False,,,,False,0.0
AL013247,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,824,28200.0,48,0.051,650.7,False,,,,False,0.0
AL013248,2009-10-01,2009,10,4,2009-Q4,New,Prime,691,23200.0,48,0.0735,559.33,False,,,,False,0.0
AL013249,2009-10-01,2009,10,4,2009-Q4,New,Subprime,581,39500.0,48,0.1225,1045.04,False,,,,False,0.0
AL013250,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,820,28900.0,48,0.0706,692.85,False,,,,False,0.0
AL013251,2009-10-01,2009,10,4,2009-Q4,New,Prime,697,28900.0,36,0.0625,882.47,False,,,,False,0.0
AL013252,2009-10-01,2009,10,4,2009-Q4,New,Subprime,625,21400.0,48,0.1277,571.67,False,,,,False,0.0
AL013253,2009-10-01,2009,10,4,2009-Q4,New,Subprime,627,21200.0,48,0.1242,562.66,False,,,,False,0.0
AL013254,2009-10-01,2009,10,4,2009-Q4,New,Prime,684,32000.0,48,0.0737,771.78,False,,,,False,0.0
AL013255,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,826,36000.0,48,0.0544,836.25,False,,,,False,0.0
AL013256,2009-10-01,2009,10,4,2009-Q4,New,Prime,708,26600.0,48,0.0782,647.14,False,,,,False,0.0
AL013257,2009-10-01,2009,10,4,2009-Q4,New,Prime,708,29000.0,60,0.0704,574.78,False,,,,False,0.0
AL013258,2009-10-01,2009,10,4,2009-Q4,New,Prime,711,15600.0,48,0.0811,381.65,False,,,,False,0.0
AL013259,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,775,29800.0,48,0.0541,691.82,False,,,,False,0.0
AL013260,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,645,25400.0,60,0.0881,524.92,False,,,,False,0.0
AL013261,2009-10-01,2009,10,4,2009-Q4,New,Prime,684,23300.0,48,0.0713,559.35,False,,,,False,0.0
AL013262,2009-10-01,2009,10,4,2009-Q4,New,Prime,692,34700.0,48,0.0708,832.22,False,,,,False,0.0
AL013263,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,833,26100.0,48,0.0553,607.35,False,,,,False,0.0
AL013264,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,679,23300.0,48,0.0879,577.5,False,,,,False,0.0
AL013265,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,669,22200.0,48,0.0973,560.18,False,,,,False,0.0
AL013266,2009-10-01,2009,10,4,2009-Q4,New,Subprime,622,23800.0,48,0.1306,639.2,False,,,,False,0.0
AL013267,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,830,21500.0,48,0.0505,495.62,False,,,,False,0.0
AL013268,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,810,29100.0,48,0.0583,681.15,False,,,,False,0.0
AL013269,2009-10-01,2009,10,4,2009-Q4,New,Prime,687,27000.0,48,0.0789,657.76,False,,,,False,0.0
AL013270,2009-10-01,2009,10,4,2009-Q4,New,Prime,712,30900.0,36,0.0723,957.36,False,,,,False,0.0
AL013271,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,640,18200.0,36,0.091,579.6,True,28.0,5024.01,2302.05,False,2721.96
AL013272,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,812,29500.0,60,0.0598,570.04,False,,,,False,0.0
AL013273,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,727,24800.0,48,0.0572,579.25,False,,,,False,0.0
AL013274,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,668,26300.0,48,0.1029,670.7,False,,,,False,0.0
AL013275,2009-10-01,2009,10,4,2009-Q4,New,Prime,683,22900.0,48,0.0712,549.64,False,,,,False,0.0
AL013276,2009-10-01,2009,10,4,2009-Q4,New,Prime,692,19500.0,36,0.0721,603.98,False,,,,False,0.0
AL013277,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,743,29100.0,48,0.0611,684.88,False,,,,False,0.0
AL013278,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,653,28200.0,48,0.0993,714.28,False,,,,False,0.0
AL013279,2009-10-01,2009,10,4,2009-Q4,New,Prime,709,22900.0,48,0.0764,555.19,False,,,,False,0.0
AL013280,2009-10-01,2009,10,4,2009-Q4,New,Prime,686,22500.0,48,0.0831,552.57,False,,,,False,0.0
AL013281,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,677,21200.0,60,0.1002,450.65,False,,,,False,0.0
AL013282,2009-10-01,2009,10,4,2009-Q4,New,Prime,710,25600.0,48,0.0699,612.91,False,,,,False,0.0
AL013283,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,733,27400.0,48,0.0552,637.48,False,,,,False,0.0
AL013284,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,837,23600.0,48,0.0635,558.04,False,,,,False,0.0
AL013285,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,654,35600.0,60,0.1004,757.1,False,,,,False,0.0
AL013286,2009-10-01,2009,10,4,2009-Q4,New,Subprime,614,25700.0,48,0.1254,683.61,True,13.0,20422.95,9099.77,False,11323.18
AL013287,2009-10-01,2009,10,4,2009-Q4,New,Prime,713,24800.0,48,0.0706,594.56,False,,,,False,0.0
AL013288,2009-10-01,2009,10,4,2009-Q4,New,Subprime,635,20500.0,48,0.1419,562.15,True,33.0,8151.03,3658.88,False,4492.15
AL013289,2009-10-01,2009,10,4,2009-Q4,New,Prime,712,33200.0,60,0.0747,664.79,False,,,,False,0.0
AL013290,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,643,26900.0,60,0.0908,559.44,False,,,,False,0.0
AL013291,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,781,31200.0,60,0.054,594.52,False,,,,False,0.0
AL013292,2009-10-01,2009,10,4,2009-Q4,New,Prime,686,20500.0,48,0.075,495.67,False,,,,False,0.0
AL013293,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,653,26500.0,48,0.0987,670.46,False,,,,False,0.0
AL013294,2009-10-01,2009,10,4,2009-Q4,New,Prime,681,22400.0,48,0.0803,547.16,False,,,,False,0.0
AL013295,2009-10-01,2009,10,4,2009-Q4,New,Subprime,606,28600.0,48,0.1406,782.4,False,,,,False,0.0
AL013296,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,660,22700.0,60,0.0952,476.96,False,,,,False,0.0
AL013297,2009-10-01,2009,10,4,2009-Q4,New,Prime,695,23700.0,48,0.0827,581.59,False,,,,False,0.0
AL013298,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,805,28100.0,48,0.0599,659.8,False,,,,False,0.0
AL013299,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,834,29400.0,48,0.054,682.4,False,,,,False,0.0
AL013300,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,817,32600.0,60,0.0543,621.65,False,,,,False,0.0
AL013301,2009-10-01,2009,10,4,2009-Q4,New,Subprime,628,30000.0,48,0.1419,822.66,False,,,,False,0.0
AL013302,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,645,25100.0,60,0.1013,534.91,False,,,,False,0.0
AL013303,2009-10-01,2009,10,4,2009-Q4,New,Prime,713,27100.0,48,0.0742,654.24,False,,,,False,0.0
AL013304,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,779,23400.0,36,0.0598,711.66,False,,,,False,0.0
AL013305,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,746,22400.0,48,0.0547,520.64,False,,,,False,0.0
AL013306,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,674,23800.0,48,0.0987,602.14,False,,,,False,0.0
AL013307,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,640,24400.0,48,0.0919,609.4,False,,,,False,0.0
AL013308,2009-10-01,2009,10,4,2009-Q4,New,Prime,684,26500.0,48,0.0732,638.52,False,,,,False,0.0
AL013309,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,751,21400.0,36,0.049,640.42,False,,,,False,0.0
AL013310,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,838,21500.0,60,0.0571,412.76,False,,,,False,0.0
AL013311,2009-10-01,2009,10,4,2009-Q4,New,Subprime,626,22900.0,36,0.1468,790.25,False,,,,False,0.0
AL013312,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,740,27000.0,36,0.0598,821.15,False,,,,False,0.0
AL013313,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,741,26300.0,36,0.0671,808.59,False,,,,False,0.0
AL013314,2009-10-01,2009,10,4,2009-Q4,New,Prime,695,32400.0,48,0.074,781.89,False,,,,False,0.0
AL013315,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,797,34500.0,48,0.0613,812.29,False,,,,False,0.0
AL013316,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,675,28000.0,48,0.0947,703.05,False,,,,False,0.0
AL013317,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,787,26100.0,36,0.0646,799.46,False,,,,False,0.0
AL013318,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,823,28600.0,48,0.056,666.44,False,,,,False,0.0
AL013319,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,753,31000.0,48,0.0553,721.37,False,,,,False,0.0
AL013320,2009-10-01,2009,10,4,2009-Q4,New,Prime,690,32200.0,48,0.0699,770.92,False,,,,False,0.0
AL013321,2009-10-01,2009,10,4,2009-Q4,New,Prime,706,29600.0,48,0.0695,708.12,False,,,,False,0.0
AL013322,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,642,19800.0,48,0.0892,491.97,False,,,,False,0.0
AL013323,2009-10-01,2009,10,4,2009-Q4,New,Prime,701,26100.0,48,0.0771,633.63,True,22.0,15660.3,7497.34,False,8162.96
AL013324,2009-10-01,2009,10,4,2009-Q4,New,Prime,692,26200.0,48,0.081,640.85,False,,,,False,0.0
AL013325,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,645,30900.0,48,0.0869,764.41,False,,,,False,0.0
AL013326,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,663,25600.0,48,0.0962,644.62,False,,,,False,0.0
AL013327,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,669,23700.0,36,0.0988,763.4,False,,,,False,0.0
AL013328,2009-10-01,2009,10,4,2009-Q4,New,Prime,705,28200.0,48,0.0823,691.49,False,,,,False,0.0
AL013329,2009-10-01,2009,10,4,2009-Q4,New,Subprime,588,23200.0,48,0.1398,633.74,False,,,,False,0.0
AL013330,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,781,33300.0,36,0.0543,1004.47,False,,,,False,0.0
AL013331,2009-10-01,2009,10,4,2009-Q4,New,Prime,680,26400.0,48,0.0753,638.69,False,,,,False,0.0
AL013332,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,788,19300.0,36,0.0611,588.11,False,,,,False,0.0
AL013333,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,674,29700.0,48,0.0878,735.99,False,,,,False,0.0
AL013334,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,826,28800.0,60,0.0558,551.18,False,,,,False,0.0
AL013335,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,789,26700.0,48,0.0586,625.34,False,,,,False,0.0
AL013336,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,776,28300.0,36,0.0498,847.92,False,,,,False,0.0
AL013337,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,837,5000.0,36,0.057,151.43,False,,,,False,0.0
AL013338,2009-10-01,2009,10,4,2009-Q4,New,Prime,714,23000.0,48,0.0739,554.93,False,,,,False,0.0
AL013339,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,640,28400.0,48,0.0998,720.02,False,,,,False,0.0
AL013340,2009-10-01,2009,10,4,2009-Q4,New,Prime,693,25600.0,48,0.0813,626.53,False,,,,False,0.0
AL013341,2009-10-01,2009,10,4,2009-Q4,New,Prime,703,34500.0,48,0.0747,833.69,False,,,,False,0.0
AL013342,2009-10-01,2009,10,4,2009-Q4,New,Prime,712,25000.0,48,0.0701,598.77,False,,,,False,0.0
AL013343,2009-10-01,2009,10,4,2009-Q4,New,Subprime,627,27900.0,48,0.1364,757.38,False,,,,False,0.0
AL013344,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,676,25500.0,60,0.0929,532.93,False,,,,False,0.0
AL013345,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,828,17000.0,36,0.0582,515.79,False,,,,False,0.0
AL013346,2009-10-01,2009,10,4,2009-Q4,New,Prime,715,15000.0,48,0.0731,361.35,False,,,,False,0.0
AL013347,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,850,23000.0,60,0.0439,427.64,False,,,,False,0.0
AL013348,2009-10-01,2009,10,4,2009-Q4,New,Prime,713,37600.0,48,0.0679,896.72,False,,,,False,0.0
AL013349,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,669,23100.0,48,0.1005,586.43,False,,,,False,0.0
AL013350,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,849,34600.0,60,0.0514,655.17,False,,,,False,0.0
AL013351,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,640,27100.0,48,0.0958,681.87,False,,,,False,0.0
AL013352,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,753,29400.0,48,0.059,689.11,False,,,,False,0.0
AL013353,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,737,37700.0,48,0.0591,883.83,False,,,,False,0.0
AL013354,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,643,30700.0,48,0.0921,767.04,False,,,,False,0.0
AL013355,2009-10-01,2009,10,4,2009-Q4,New,Subprime,615,27500.0,48,0.1332,742.13,False,,,,False,0.0
AL013356,2009-10-01,2009,10,4,2009-Q4,New,Prime,697,29700.0,36,0.0678,914.07,False,,,,False,0.0
AL013357,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,667,33300.0,60,0.1002,707.85,False,,,,False,0.0
AL013358,2009-10-01,2009,10,4,2009-Q4,New,Prime,715,30700.0,48,0.0707,736.15,False,,,,False,0.0
AL013359,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,738,21100.0,48,0.0484,484.39,False,,,,False,0.0
AL013360,2009-10-01,2009,10,4,2009-Q4,New,Prime,689,36900.0,48,0.0722,887.39,False,,,,False,0.0
AL013361,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,729,23100.0,36,0.0613,704.11,False,,,,False,0.0
AL013362,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,668,19700.0,36,0.0961,632.06,False,,,,False,0.0
AL013363,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,789,16400.0,48,0.0566,382.6,False,,,,False,0.0
AL013364,2009-10-01,2009,10,4,2009-Q4,New,Prime,701,15800.0,48,0.0656,375.13,False,,,,False,0.0
AL013365,2009-10-01,2009,10,4,2009-Q4,New,Prime,707,30500.0,48,0.085,751.77,False,,,,False,0.0
AL013366,2009-10-01,2009,10,4,2009-Q4,New,Prime,715,31700.0,36,0.0671,974.61,False,,,,False,0.0
AL013367,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,797,26500.0,48,0.0554,616.78,False,,,,False,0.0
AL013368,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,768,15600.0,48,0.0586,365.37,False,,,,False,0.0
AL013369,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,814,34000.0,48,0.0589,796.78,False,,,,False,0.0
AL013370,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,675,22800.0,48,0.0949,572.7,False,,,,False,0.0
AL013371,2009-10-01,2009,10,4,2009-Q4,New,Prime,688,21800.0,48,0.0721,524.15,False,,,,False,0.0
AL013372,2009-10-01,2009,10,4,2009-Q4,New,Prime,713,29400.0,60,0.0706,582.99,False,,,,False,0.0
AL013373,2009-10-01,2009,10,4,2009-Q4,New,Prime,715,32100.0,48,0.0704,769.27,False,,,,False,0.0
AL013374,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,648,23800.0,48,0.0939,596.68,False,,,,False,0.0
AL013375,2009-10-01,2009,10,4,2009-Q4,New,Near Prime,667,17600.0,48,0.1038,449.6,False,,,,False,0.0
AL013376,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,759,16100.0,48,0.0571,375.97,False,,,,False,0.0
AL013377,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,813,32600.0,60,0.0605,631.01,False,,,,False,0.0
AL013378,2009-10-01,2009,10,4,2009-Q4,New,Super Prime,720,23000.0,60,0.0573,441.77,False,,,,False,0.0
